step,layer,status,reason,before_channels,after_channels,removed_channels,taylor_cost,parameters,gmacs,step_gmac_saved,total_compute_reduction,score_per_gmac
5,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
5,model.17.conv,feasible,,128,120,8,0.11588363174814731,9372968,10.6760704,0.01712640000000043,0.011388843946702365,6.76637423791015
5,model.19.cv2.conv,feasible,,240,232,8,0.05481741233597859,9356432,10.6717312,0.021465600000000862,0.011790656726837878,2.5537330582875106
5,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,9365224,10.66368,0.029516800000001453,0.012536203153697079,9.026156219511595
5,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
5,model.20.conv,feasible,,256,248,8,0.049285872275504516,9362280,10.68464,0.00855680000000092,0.010595293338145684,5.7598485737073695
5,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,9371792,10.6884448,0.004752000000001644,0.010242966350254012,3.202575407147998
5,model.22.m.0.cv1.conv,feasible,,128,120,8,0.044743326914613135,9342664,10.6767936,0.01640320000000095,0.01132187515001315,2.727719403202457
5,model.22.m.0.cv2.conv,feasible,,120,112,8,0.004035019961293074,9379560,10.691552,0.001644800000001112,0.009955237582177534,2.4531979336638776
5,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
5,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,9365224,10.6858176,0.007379200000000807,0.010486246801943655,13.696382695522484
5,model.22.m.0.m.0.cv2.conv,feasible,,128,120,8,0.07001081353155314,9342664,10.6767936,0.01640320000000095,0.01132187515001315,4.2681192408523385
5,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,9365224,10.6858176,0.007379200000000807,0.010486246801943655,9.955748752101785
5,model.22.m.0.m.1.cv2.conv,feasible,,128,120,8,0.050230271746841026,9342664,10.6767936,0.01640320000000095,0.01132187515001315,3.0622239408675207
6,model.1.conv,feasible,,64,56,8,0.35252590430900455,9376728,10.6190528,0.07249919999999932,0.016668711289220428,4.862479921281999
6,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,9369560,10.6124992,0.07905279999999948,0.017275578968953154,3.3869995278210805
6,model.3.conv,feasible,,128,120,8,0.3316289447102463,9369304,10.6259136,0.06563839999999921,0.016033396687000323,5.052361799042181
6,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,9358552,10.6455744,0.04597760000000051,0.014212793647802258,5.072687297365514
6,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
6,model.5.conv,feasible,,256,248,8,0.2536716407194035,9359064,10.6587584,0.032793599999999756,0.012991946557714962,7.735400831851502
6,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,9337560,10.6685888,0.022963199999999517,0.012081645038115929,6.648812364540976
6,model.6.m.0.cv1.conv,feasible,,64,56,8,0.09312191219214583,9359032,10.6587072,0.03284479999999945,0.012996687711462895,2.8352102065516425
6,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,9377496,10.6882496,0.0033023999999990394,0.010261041998917753,13.572598474030983
6,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
6,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,9370328,10.6767808,0.014771200000000206,0.011323060438450105,15.549145617247033
6,model.6.m.0.m.0.cv2.conv,feasible,,64,56,8,0.1543513210126548,9359032,10.6587072,0.03284479999999945,0.012996687711462895,4.699414245562688
6,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,9370328,10.6767808,0.014771200000000206,0.011323060438450105,16.90029210178719
6,model.6.m.0.m.1.cv2.conv,feasible,,64,56,8,0.18188133960939012,9359032,10.6587072,0.03284479999999945,0.012996687711462895,5.5375992427840375
6,model.7.conv,feasible,,512,504,8,0.11021360519225709,9357016,10.6825344,0.009017599999999959,0.010790273286028551,12.22205522447853
6,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,9371352,10.6882688,0.0032832000000002637,0.01025926406626243,24.24605041077153
6,model.8.m.0.cv1.conv,feasible,,128,120,8,0.04265329105692217,9338552,10.6751488,0.016403199999999174,0.011474184714164726,2.6003030540945864
6,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,9375448,10.6899072,0.0016447999999993357,0.010107547146329221,9.472696801525187
6,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
6,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,9361112,10.6841728,0.007379199999999031,0.010638556366095231,7.993947710926311
6,model.8.m.0.m.0.cv2.conv,feasible,,128,120,8,0.06556762702894048,9338552,10.6751488,0.016403199999999174,0.011474184714164726,3.997246087894056
6,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,9361112,10.6841728,0.007379199999999031,0.010638556366095231,7.087276272387717
6,model.8.m.0.m.1.cv2.conv,feasible,,128,120,8,0.05882801012558048,9338552,10.6751488,0.016403199999999174,0.011474184714164726,3.586374007851117
6,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,9359064,10.683344,0.008207999999999771,0.010715303792389608,10.647996998326164
6,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
6,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,9373400,10.6767296,0.014822399999999902,0.011327801592198039,7.933766591474461
6,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,9361112,10.6620352,0.029516799999999677,0.012688512717848655,15.874935058798266
6,model.16.cv2.conv,feasible,,120,112,8,0.16558765847730683,9363072,10.6302656,0.061286400000000185,0.015630398618427854,2.701866294598905
6,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
6,model.17.conv,feasible,,128,120,8,0.11588363174814731,9368856,10.6744256,0.01712640000000043,0.011541153510854052,6.76637423791015
6,model.19.cv2.conv,feasible,,240,232,8,0.05481741233597859,9352320,10.6700864,0.021465599999999085,0.011942966290989454,2.553733058287722
6,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,9361112,10.6620352,0.029516799999999677,0.012688512717848655,9.026156219512139
6,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
6,model.20.conv,feasible,,256,248,8,0.049285872275504516,9358168,10.6829952,0.008556799999999143,0.01074760290229726,5.759848573708566
6,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,9367680,10.6868,0.0047519999999998674,0.010395275914405588,3.2025754071491948
6,model.22.m.0.cv1.conv,feasible,,128,120,8,0.044743326914613135,9338552,10.6751488,0.016403199999999174,0.011474184714164726,2.7277194032027525
6,model.22.m.0.cv2.conv,feasible,,112,104,8,0.004420521231622843,9375448,10.6899072,0.0016447999999993357,0.010107547146329221,2.6875737059974636
6,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
6,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,9361112,10.6841728,0.007379199999999031,0.010638556366095231,13.69638269552578
6,model.22.m.0.m.0.cv2.conv,feasible,,128,120,8,0.07001081353155314,9338552,10.6751488,0.016403199999999174,0.011474184714164726,4.268119240852801
6,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,9361112,10.6841728,0.007379199999999031,0.010638556366095231,9.955748752104181
6,model.22.m.0.m.1.cv2.conv,feasible,,128,120,8,0.050230271746841026,9338552,10.6751488,0.016403199999999174,0.011474184714164726,3.0622239408678524
7,model.1.conv,feasible,,64,56,8,0.35252590430900455,9349488,10.5975872,0.0724992000000011,0.01865643999803246,4.862479921281879
7,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,9342320,10.5910336,0.07905280000000126,0.019263307677765185,3.3869995278210046
7,model.3.conv,feasible,,128,120,8,0.3316289447102463,9342064,10.604448,0.06563840000000098,0.018021125395812354,5.052361799042044
7,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,9331312,10.6241088,0.04597760000000051,0.016200522356614178,5.072687297365514
7,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
7,model.5.conv,feasible,,256,248,8,0.2536716407194035,9331824,10.6372928,0.032793599999999756,0.014979675266526882,7.735400831851502
7,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,9310320,10.6471232,0.022963200000001294,0.01406937374692796,6.64881236454046
7,model.6.m.0.cv1.conv,feasible,,64,56,8,0.09312191219214583,9331792,10.6372416,0.03284480000000123,0.014984416420274926,2.835210206551489
7,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,9350256,10.666784,0.003302400000000816,0.012248770707729895,13.572598474023682
7,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
7,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,9343088,10.6553152,0.014771200000000206,0.013310789147262025,15.549145617247033
7,model.6.m.0.m.0.cv2.conv,feasible,,64,56,8,0.1543513210126548,9331792,10.6372416,0.03284480000000123,0.014984416420274926,4.699414245562434
7,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,9343088,10.6553152,0.014771200000000206,0.013310789147262025,16.90029210178719
7,model.6.m.0.m.1.cv2.conv,feasible,,64,56,8,0.18188133960939012,9331792,10.6372416,0.03284480000000123,0.014984416420274926,5.537599242783738
7,model.7.conv,feasible,,512,504,8,0.11021360519225709,9329776,10.6610688,0.009017599999999959,0.01277800199484036,12.22205522447853
7,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,9344112,10.6668032,0.0032832000000002637,0.01224699277507435,24.24605041077153
7,model.8.m.0.cv1.conv,feasible,,128,120,8,0.04265329105692217,9311312,10.6536832,0.01640320000000095,0.013461913422976757,2.600303054094305
7,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,9348208,10.6684416,0.001644800000001112,0.012095275855141252,9.472696801514957
7,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
7,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,9333872,10.6627072,0.007379200000000807,0.012626285074907262,7.993947710924387
7,model.8.m.0.m.0.cv2.conv,feasible,,128,120,8,0.06556762702894048,9311312,10.6536832,0.01640320000000095,0.013461913422976757,3.997246087893623
7,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,9333872,10.6627072,0.007379200000000807,0.012626285074907262,7.087276272386011
7,model.8.m.0.m.1.cv2.conv,feasible,,128,120,8,0.05882801012558048,9311312,10.6536832,0.01640320000000095,0.013461913422976757,3.5863740078507282
7,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,9331824,10.6618784,0.008207999999999771,0.012703032501201528,10.647996998326164
7,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
7,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,9346160,10.655264,0.014822399999999902,0.013315530301009848,7.933766591474461
7,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,9333872,10.6405696,0.029516800000001453,0.014676241426660686,15.87493505879731
7,model.16.cv2.conv,feasible,,120,112,8,0.16558765847730683,9335832,10.6088,0.061286400000000185,0.017618127327239774,2.701866294598905
7,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
7,model.17.conv,feasible,,128,120,8,0.11588363174814731,9341616,10.65296,0.01712640000000043,0.013528882219665972,6.76637423791015
7,model.19.cv2.conv,feasible,,232,224,8,0.057424107548285974,9325080,10.6486208,0.021465600000000862,0.013930694999801485,2.6751689935656895
7,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,9333872,10.6405696,0.029516800000001453,0.014676241426660686,9.026156219511595
7,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
7,model.20.conv,feasible,,256,248,8,0.049285872275504516,9331504,10.66176,0.0083264000000014,0.012713996419243756,5.919229471980236
7,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,9340440,10.6653344,0.0047519999999998674,0.012383004623217508,3.2025754071491948
7,model.22.m.0.cv1.conv,feasible,,128,120,8,0.044743326914613135,9311312,10.6536832,0.01640320000000095,0.013461913422976757,2.727719403202457
7,model.22.m.0.cv2.conv,feasible,,112,104,8,0.004420521231622843,9348208,10.6684416,0.001644800000001112,0.012095275855141252,2.687573705994561
7,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
7,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,9333872,10.6627072,0.007379200000000807,0.012626285074907262,13.696382695522484
7,model.22.m.0.m.0.cv2.conv,feasible,,128,120,8,0.07001081353155314,9311312,10.6536832,0.01640320000000095,0.013461913422976757,4.2681192408523385
7,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,9333872,10.6627072,0.007379200000000807,0.012626285074907262,9.955748752101785
7,model.22.m.0.m.1.cv2.conv,feasible,,128,120,8,0.050230271746841026,9311312,10.6536832,0.01640320000000095,0.013461913422976757,3.0622239408675207
8,model.1.conv,feasible,,64,56,8,0.35252590430900455,9308480,10.581184,0.07249919999999932,0.02017538713001965,4.862479921281999
8,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,9301312,10.5746304,0.07905279999999948,0.020782254809752376,3.3869995278210805
8,model.3.conv,feasible,,128,120,8,0.3316289447102463,9301056,10.5880448,0.06563839999999921,0.019540072527799435,5.052361799042181
8,model.4.cv2.conv,feasible,,256,248,8,0.23322998748335522,9290304,10.6077056,0.04597760000000051,0.01771946948860148,5.072687297365514
8,model.4.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.4.cv1.conv,,,,,,,,,
8,model.5.conv,feasible,,256,248,8,0.2536716407194035,9290816,10.6208896,0.032793599999999756,0.016498622398514184,7.735400831851502
8,model.6.cv2.conv,feasible,,256,248,8,0.1526780080894241,9269312,10.63072,0.022963199999999517,0.01558832087891504,6.648812364540976
8,model.6.m.0.cv1.conv,feasible,,64,56,8,0.09312191219214583,9290784,10.6208384,0.03284479999999945,0.016503363552262007,2.8352102065516425
8,model.6.m.0.cv2.conv,feasible,,64,56,8,0.04482214920062688,9309248,10.6503808,0.0033023999999990394,0.013767717839716975,13.572598474030983
8,model.6.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.6.cv1.conv,,,,,,,,,
8,model.6.m.0.m.0.cv1.conv,feasible,,64,56,8,0.22967953974148259,9302080,10.638912,0.014771200000000206,0.014829736279249328,15.549145617247033
8,model.6.m.0.m.0.cv2.conv,feasible,,64,56,8,0.1543513210126548,9290784,10.6208384,0.03284479999999945,0.016503363552262007,4.699414245562688
8,model.6.m.0.m.1.cv1.conv,feasible,,64,56,8,0.24963759469392244,9302080,10.638912,0.014771200000000206,0.014829736279249328,16.90029210178719
8,model.6.m.0.m.1.cv2.conv,feasible,,64,56,8,0.18188133960939012,9290784,10.6208384,0.03284479999999945,0.016503363552262007,5.5375992427840375
8,model.7.conv,feasible,,512,504,8,0.11021360519225709,9288768,10.6446656,0.009017599999999959,0.014296949126827663,12.22205522447853
8,model.8.cv2.conv,feasible,,512,504,8,0.07960463270865148,9303104,10.6504,0.0032832000000002637,0.013765939907061653,24.24605041077153
8,model.8.m.0.cv1.conv,feasible,,120,112,8,0.0589791791717289,9270304,10.63728,0.016403199999999174,0.014980860554963837,3.5955898344062054
8,model.8.m.0.cv2.conv,feasible,,128,120,8,0.015580691699142335,9307200,10.6520384,0.0016447999999993357,0.013614222987128333,9.472696801525187
8,model.8.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.8.cv1.conv,,,,,,,,,
8,model.8.m.0.m.0.cv1.conv,feasible,,128,120,8,0.05898893894845969,9294016,10.6467648,0.006918399999999991,0.014102561823163273,8.526384561236668
8,model.8.m.0.m.0.cv2.conv,feasible,,120,112,8,0.0760148638728424,9270304,10.63728,0.016403199999999174,0.014980860554963837,4.634148451085534
8,model.8.m.0.m.1.cv1.conv,feasible,,128,120,8,0.05229842906919657,9294016,10.6467648,0.006918399999999991,0.014102561823163273,7.559324275728006
8,model.8.m.0.m.1.cv2.conv,feasible,,120,112,8,0.07124925615062239,9270304,10.63728,0.016403199999999174,0.014980860554963837,4.343619302979051
8,model.9.cv1.conv,feasible,,256,248,8,0.08739875936225872,9290816,10.6454752,0.008207999999999771,0.01422197963318883,10.647996998326164
8,model.9.cv2.conv,rejected,ValueError: protect_stem_attention_DFL:model.10.cv1.conv,,,,,,,,,
8,model.13.cv2.conv,feasible,,256,248,8,0.11759746192547027,9305152,10.6388608,0.014822399999999902,0.01483447743299715,7.933766591474461
8,model.13.m.0.cv1.conv,feasible,,64,56,8,0.46857728314353153,9292864,10.6241664,0.029516799999999677,0.016195188558647766,15.874935058798266
8,model.16.cv2.conv,feasible,,120,112,8,0.16558765847730683,9294824,10.5923968,0.061286400000000185,0.019137074459227077,2.701866294598905
8,model.16.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.16.cv1.conv,,,,,,,,,
8,model.17.conv,feasible,,128,120,8,0.11588363174814731,9300608,10.6365568,0.01712640000000043,0.015047829351653275,6.76637423791015
8,model.19.cv2.conv,feasible,,232,224,8,0.057424107548285974,9284072,10.6322176,0.021465599999999085,0.015449642131788677,2.675168993565911
8,model.19.m.0.cv1.conv,feasible,,64,56,8,0.266423247900093,9292864,10.6241664,0.029516799999999677,0.016195188558647766,9.026156219512139
8,model.19.m.0.cv2.conv,rejected,ValueError: protect_CSP_chunk_width:model.19.cv1.conv,,,,,,,,,
8,model.20.conv,feasible,,256,248,8,0.049285872275504516,9290496,10.6453568,0.008326399999999623,0.014232943551230837,5.919229471981498
8,model.22.cv2.conv,feasible,,512,504,8,0.01521863833477255,9299432,10.6489312,0.0047519999999998674,0.013901951755204811,3.2025754071491948
8,model.22.m.0.cv1.conv,feasible,,128,120,8,0.044743326914613135,9270304,10.63728,0.016403199999999174,0.014980860554963837,2.7277194032027525
8,model.22.m.0.cv2.conv,feasible,,112,104,8,0.004420521231622843,9307200,10.6520384,0.0016447999999993357,0.013614222987128333,2.6875737059974636
8,model.22.m.0.cv3.conv,rejected,ValueError: protect_CSP_chunk_width:model.22.cv1.conv,,,,,,,,,
8,model.22.m.0.m.0.cv1.conv,feasible,,128,120,8,0.10106834718681057,9292864,10.646304,0.007379199999999031,0.014145232206894454,13.69638269552578
8,model.22.m.0.m.0.cv2.conv,feasible,,128,120,8,0.07001081353155314,9270304,10.63728,0.016403199999999174,0.014980860554963837,4.268119240852801
8,model.22.m.0.m.1.cv1.conv,feasible,,128,120,8,0.07346546119151753,9292864,10.646304,0.007379199999999031,0.014145232206894454,9.955748752104181
8,model.22.m.0.m.1.cv2.conv,feasible,,128,120,8,0.050230271746841026,9270304,10.63728,0.016403199999999174,0.014980860554963837,3.0622239408678524
9,model.1.conv,feasible,,64,56,8,0.35252590430900455,9281240,10.5597184,0.0724992000000011,0.022163115838831682,4.862479921281879
9,model.2.cv2.conv,feasible,,128,120,8,0.26775179627293255,9274072,10.5531648,0.07905280000000126,0.022769983518564407,3.3869995278210046
